session_id,user_id,track_id,session_intent,intent_encoded,mood_pre,mood_post,delta_mood,efficacy_rating,efficacy_label,tempo_bpm,energy,valence,acousticness,instrumentalness,speechiness,loudness_db,user_mean_mood,mood_pre_centered
sess_07025,user_0148,track_0650,sleep_induction,0,15.2,13.0,-2.16,3,-1,160.4,0.419,0.687,0.494,0.313,0.042,-17.7,29.87142857142857,-14.67142857142857
sess_07026,user_0499,track_3319,anxiety_relief,1,26.5,27.3,0.75,2,-1,128.2,0.811,0.078,0.441,0.073,0.452,-18.1,39.06428571428571,-12.56428571428571
sess_07027,user_0279,track_4435,grief_processing,2,15.6,21.3,5.69,7,1,130.4,0.718,0.42,0.409,0.1,0.179,-5.2,15.225,0.375
sess_07028,user_0022,track_1575,deep_focus,3,56.2,52.7,-3.49,4,0,67.1,0.203,0.371,0.594,0.132,0.094,-9.1,45.361111111111114,10.838888888888889
sess_07029,user_0027,track_4563,mood_uplift,4,38.6,38.9,0.34,4,0,98.2,0.652,0.698,0.561,0.154,0.027,-11.1,44.6125,-6.012499999999996
sess_07030,user_0354,track_4209,sleep_induction,0,12.2,15.5,3.35,6,0,94.7,0.403,0.569,0.323,0.618,0.02,-22.0,13.765217391304349,-1.5652173913043494
sess_07031,user_0197,track_3894,anxiety_relief,1,12.0,13.9,1.85,6,0,123.8,0.18,0.611,0.14,0.414,0.021,-23.7,22.5,-10.5
sess_07032,user_0210,track_1532,grief_processing,2,41.2,40.9,-0.32,5,0,134.4,0.614,0.8,0.445,0.196,0.26,-11.2,36.54375,4.65625
sess_07033,user_0369,track_2910,deep_focus,3,5.5,12.4,6.89,8,1,90.5,0.216,0.785,0.587,0.089,0.021,-9.5,20.36111111111111,-14.86111111111111
sess_07034,user_0307,track_0333,mood_uplift,4,49.8,41.4,-8.36,4,-1,74.6,0.13,0.181,0.413,0.166,0.04,-6.3,51.46875,-1.6687500000000028
sess_07035,user_0217,track_3693,sleep_induction,0,49.4,59.5,10.05,6,1,65.3,0.164,0.497,0.239,0.166,0.069,-12.3,23.614285714285717,25.78571428571428
sess_07036,user_0246,track_3899,anxiety_relief,1,59.5,65.4,5.93,5,1,114.6,0.923,0.395,0.121,0.065,0.028,-9.1,48.89090909090908,10.609090909090916
sess_07037,user_0305,track_4824,grief_processing,2,37.4,37.6,0.18,6,0,127.7,0.662,0.423,0.489,0.117,0.02,-8.6,64.0125,-26.612500000000004
sess_07038,user_0252,track_0382,deep_focus,3,57.8,58.7,0.93,4,0,56.9,0.899,0.582,0.494,0.08,0.02,-34.0,55.79333333333333,2.0066666666666677
sess_07039,user_0423,track_4742,mood_uplift,4,29.4,25.5,-3.94,3,-1,101.9,0.285,0.438,0.307,0.549,0.197,-2.7,21.72,7.68
sess_07040,user_0306,track_1408,sleep_induction,0,41.0,43.1,2.11,4,0,104.7,0.612,0.156,0.452,0.121,0.109,-18.7,46.99411764705882,-5.994117647058822
sess_07041,user_0414,track_3678,anxiety_relief,1,58.8,59.8,1.06,5,0,84.4,0.49,0.55,0.108,0.429,0.25,-8.1,44.61538461538461,14.184615384615384
sess_07042,user_0147,track_4626,grief_processing,2,48.6,54.3,5.69,7,1,88.8,0.513,0.796,0.582,0.223,0.213,-19.6,48.1,0.5
sess_07043,user_0186,track_4190,deep_focus,3,5.0,6.6,1.65,3,-1,135.1,0.88,0.26,0.506,0.186,0.343,-10.3,14.305263157894737,-9.305263157894737
sess_07044,user_0041,track_2957,mood_uplift,4,17.9,7.1,-10.78,4,-1,108.4,0.203,0.165,0.088,0.037,0.327,-11.0,44.29545454545455,-26.395454545454548
sess_07045,user_0408,track_2949,sleep_induction,0,59.3,58.9,-0.31,5,0,140.1,0.36,0.277,0.184,0.016,0.079,-23.7,69.0625,-9.762500000000003
sess_07046,user_0460,track_3459,anxiety_relief,1,5.0,9.1,4.06,5,0,128.2,0.551,0.878,0.414,0.388,0.293,-13.0,11.163636363636364,-6.163636363636364
sess_07047,user_0072,track_0377,grief_processing,2,42.6,48.7,6.08,6,1,44.9,0.915,0.371,0.53,0.312,0.095,-13.8,22.49411764705882,20.10588235294118
sess_07048,user_0481,track_0736,deep_focus,3,34.8,45.2,10.43,7,1,128.3,0.64,0.45,0.485,0.698,0.028,-11.9,30.810526315789474,3.989473684210523
sess_07049,user_0439,track_0841,mood_uplift,4,47.9,43.8,-4.08,3,-1,106.1,0.32,0.5,0.344,0.147,0.134,-13.8,46.10526315789474,1.7947368421052587
sess_07050,user_0058,track_1676,sleep_induction,0,75.2,74.8,-0.4,5,0,134.7,0.712,0.227,0.612,0.168,0.054,-11.2,73.08888888888889,2.1111111111111143
sess_07051,user_0481,track_0692,anxiety_relief,1,38.5,41.4,2.92,6,0,133.6,0.231,0.45,0.085,0.263,0.081,-11.2,30.810526315789474,7.689473684210526
sess_07052,user_0043,track_3220,grief_processing,2,40.6,46.2,5.55,7,1,147.8,0.37,0.336,0.405,0.676,0.091,-11.4,43.96818181818182,-3.3681818181818173
sess_07053,user_0327,track_0325,deep_focus,3,5.0,9.4,4.43,6,0,126.9,0.771,0.3,0.408,0.182,0.509,-19.2,8.51875,-3.5187500000000007
sess_07054,user_0226,track_3921,mood_uplift,4,62.6,63.7,1.11,6,0,95.5,0.751,0.694,0.333,0.107,0.076,-9.9,51.62352941176471,10.976470588235294
sess_07055,user_0078,track_0853,sleep_induction,0,70.8,78.0,7.14,6,1,105.9,0.137,0.403,0.336,0.341,0.152,-21.0,60.03636363636363,10.763636363636365
sess_07056,user_0001,track_2720,anxiety_relief,1,24.3,34.3,9.96,6,1,110.3,0.619,0.501,0.368,0.173,0.039,-19.0,20.67,3.629999999999999
sess_07057,user_0098,track_3054,grief_processing,2,56.2,63.2,6.97,6,1,91.5,0.242,0.368,0.223,0.538,0.526,-11.2,46.57647058823529,9.623529411764714
sess_07058,user_0122,track_0795,deep_focus,3,43.5,50.0,6.49,7,1,101.3,0.395,0.538,0.102,0.12,0.02,-9.2,30.625,12.875
sess_07059,user_0230,track_2921,mood_uplift,4,27.4,25.8,-1.54,5,0,111.7,0.39,0.44,0.152,0.387,0.232,-15.2,27.36470588235294,0.0352941176470587
sess_07060,user_0453,track_3248,sleep_induction,0,12.0,11.6,-0.41,4,0,131.2,0.441,0.53,0.102,0.215,0.044,-20.4,12.626666666666667,-0.6266666666666669
sess_07061,user_0116,track_2868,anxiety_relief,1,15.5,20.9,5.43,6,1,106.9,0.451,0.411,0.426,0.537,0.369,-26.4,19.49285714285714,-3.99285714285714
sess_07062,user_0154,track_1627,grief_processing,2,50.8,55.7,4.84,5,0,152.7,0.209,0.31,0.097,0.329,0.167,-13.1,53.728,-2.9280000000000044
sess_07063,user_0185,track_0420,deep_focus,3,28.7,29.5,0.77,5,0,107.8,0.764,0.192,0.209,0.207,0.421,-14.3,37.87222222222223,-9.172222222222228
sess_07064,user_0067,track_3236,mood_uplift,4,33.9,29.6,-4.27,6,0,137.9,0.125,0.619,0.836,0.019,0.17,-18.6,40.121428571428574,-6.221428571428575
sess_07065,user_0020,track_3582,sleep_induction,0,5.0,2.8,-2.2,3,-1,107.4,0.516,0.759,0.428,0.027,0.02,-18.8,19.029999999999998,-14.029999999999998
sess_07066,user_0124,track_4805,anxiety_relief,1,18.8,21.6,2.81,7,1,65.1,0.364,0.559,0.35,0.495,0.066,-17.7,19.72222222222222,-0.9222222222222207
sess_07067,user_0384,track_4027,grief_processing,2,42.4,47.1,4.67,7,1,124.0,0.826,0.487,0.443,0.067,0.271,-13.9,27.455555555555556,14.944444444444443
sess_07068,user_0204,track_2570,deep_focus,3,13.6,17.1,3.5,6,0,173.2,0.97,0.606,0.453,0.287,0.078,-6.7,21.66470588235294,-8.064705882352941
sess_07069,user_0279,track_0321,mood_uplift,4,6.5,2.4,-4.05,5,0,99.3,0.35,0.166,0.661,0.039,0.106,-16.2,15.225,-8.725
sess_07070,user_0199,track_0094,sleep_induction,0,52.6,55.5,2.89,3,-1,54.4,0.707,0.695,0.588,0.27,0.621,-22.2,47.79047619047619,4.80952380952381
sess_07071,user_0435,track_4025,anxiety_relief,1,5.0,3.6,-1.4,4,0,76.1,0.343,0.393,0.311,0.619,0.281,-16.5,8.414285714285715,-3.4142857142857146
sess_07072,user_0136,track_4898,grief_processing,2,68.2,72.7,4.48,5,0,114.2,0.681,0.326,0.068,0.413,0.577,-8.2,60.6625,7.537500000000001
sess_07073,user_0141,track_1439,deep_focus,3,5.9,8.8,2.96,7,1,138.6,0.399,0.723,0.228,0.065,0.056,-11.6,15.394736842105264,-9.494736842105263
sess_07074,user_0233,track_2279,mood_uplift,4,69.7,68.7,-1.02,4,0,45.5,0.793,0.431,0.395,0.215,0.431,-8.8,64.45,5.25
sess_07075,user_0238,track_3657,sleep_induction,0,6.3,2.0,-4.3,5,0,162.5,0.774,0.065,0.312,0.848,0.227,-10.6,12.52142857142857,-6.221428571428571
sess_07076,user_0478,track_2294,anxiety_relief,1,64.5,68.7,4.18,6,0,139.9,0.349,0.657,0.494,0.721,0.172,-13.8,66.0,-1.5
sess_07077,user_0225,track_1106,grief_processing,2,5.0,8.2,3.17,5,0,64.3,0.925,0.462,0.645,0.346,0.058,-16.8,9.20952380952381,-4.2095238095238106
sess_07078,user_0114,track_4884,deep_focus,3,47.5,47.7,0.14,5,0,118.2,0.467,0.382,0.413,0.343,0.515,-4.2,35.481818181818184,12.018181818181816
sess_07079,user_0452,track_2912,mood_uplift,4,49.3,46.3,-2.92,6,0,105.0,0.179,0.404,0.197,0.32,0.091,-9.2,48.78125,0.5187499999999972
sess_07080,user_0354,track_3378,sleep_induction,0,29.3,31.5,2.27,5,0,76.0,0.399,0.43,0.454,0.313,0.215,-15.2,13.765217391304349,15.534782608695652
sess_07081,user_0318,track_2724,anxiety_relief,1,27.1,33.0,5.95,7,1,87.4,0.6,0.473,0.395,0.325,0.472,-18.0,23.83125,3.2687500000000007
sess_07082,user_0402,track_3420,grief_processing,2,37.7,44.5,6.8,7,1,105.2,0.122,0.478,0.309,0.01,0.4,-13.4,58.12105263157895,-20.421052631578945
sess_07083,user_0483,track_4502,deep_focus,3,5.0,6.9,1.86,4,0,65.8,0.803,0.159,0.305,0.056,0.05,-18.2,12.833333333333334,-7.833333333333334
sess_07084,user_0026,track_3851,mood_uplift,4,25.7,27.7,1.93,6,0,82.7,0.976,0.745,0.783,0.088,0.032,-3.9,25.279999999999998,0.4200000000000017
sess_07085,user_0113,track_4385,sleep_induction,0,35.4,32.9,-2.52,5,0,93.6,0.322,0.946,0.316,0.655,0.02,-17.3,35.15,0.25
sess_07086,user_0345,track_4994,anxiety_relief,1,17.7,14.3,-3.45,5,0,117.9,0.375,0.465,0.431,0.316,0.601,-13.8,27.14545454545454,-9.445454545454542
sess_07087,user_0203,track_3940,grief_processing,2,55.2,58.4,3.21,6,0,108.5,0.161,0.22,0.133,0.403,0.29,-26.9,54.539130434782614,0.6608695652173893
sess_07088,user_0226,track_2833,deep_focus,3,43.5,45.0,1.48,5,0,75.1,0.334,0.763,0.328,0.24,0.086,-5.0,51.62352941176471,-8.123529411764707
sess_07089,user_0290,track_3635,mood_uplift,4,62.1,64.9,2.83,5,0,66.3,0.144,0.696,0.396,0.184,0.042,-14.5,49.4125,12.6875
sess_07090,user_0447,track_1898,sleep_induction,0,47.8,54.3,6.44,5,1,91.5,0.522,0.32,0.44,0.176,0.115,-17.2,38.526315789473685,9.273684210526312
sess_07091,user_0042,track_3766,anxiety_relief,1,35.0,47.6,12.63,7,1,132.7,0.849,0.143,0.109,0.162,0.069,-18.6,38.46470588235294,-3.4647058823529377
sess_07092,user_0243,track_2325,grief_processing,2,9.7,18.8,9.08,6,1,120.5,0.883,0.176,0.682,0.173,0.031,-20.3,22.255555555555556,-12.555555555555557
sess_07093,user_0124,track_2293,deep_focus,3,22.8,21.6,-1.2,5,0,92.2,0.176,0.197,0.095,0.317,0.265,-15.4,19.72222222222222,3.0777777777777793
sess_07094,user_0399,track_0325,mood_uplift,4,33.9,32.2,-1.73,3,-1,126.9,0.771,0.3,0.408,0.182,0.509,-19.2,25.570588235294117,8.329411764705881
sess_07095,user_0357,track_2095,sleep_induction,0,22.7,23.1,0.45,5,0,128.5,0.525,0.31,0.677,0.864,0.411,-8.4,39.93636363636363,-17.23636363636363
sess_07096,user_0215,track_2991,anxiety_relief,1,80.7,89.7,8.97,7,1,153.8,0.744,0.078,0.422,0.041,0.03,-17.2,79.24,1.460000000000008
sess_07097,user_0273,track_0154,grief_processing,2,45.5,51.6,6.15,6,1,103.4,0.245,0.159,0.374,0.628,0.043,-14.4,43.25384615384615,2.2461538461538524
sess_07098,user_0459,track_0312,deep_focus,3,45.3,48.4,3.13,7,1,157.3,0.797,0.451,0.435,0.376,0.079,-7.7,46.336363636363636,-1.0363636363636388
sess_07099,user_0122,track_1954,mood_uplift,4,25.5,27.2,1.78,6,0,111.5,0.489,0.845,0.11,0.241,0.02,-17.8,30.625,-5.125
sess_07100,user_0381,track_3960,sleep_induction,0,43.1,35.2,-7.88,3,-1,144.3,0.7,0.531,0.029,0.274,0.188,-9.9,45.5,-2.3999999999999986
sess_07101,user_0097,track_2839,anxiety_relief,1,35.8,32.3,-3.55,3,-1,107.3,0.473,0.558,0.686,0.291,0.157,-19.0,38.225,-2.4250000000000043
sess_07102,user_0192,track_2579,grief_processing,2,63.9,74.0,10.08,6,1,146.2,0.562,0.277,0.349,0.139,0.121,-16.2,68.92777777777778,-5.027777777777779
sess_07103,user_0300,track_0368,deep_focus,3,13.5,16.0,2.54,7,1,111.1,0.603,0.642,0.122,0.093,0.05,-22.6,17.311111111111114,-3.8111111111111136
sess_07104,user_0028,track_0084,mood_uplift,4,42.1,35.6,-6.53,3,-1,69.1,0.548,0.192,0.357,0.306,0.355,-7.0,36.36666666666667,5.733333333333334
sess_07105,user_0389,track_2077,sleep_induction,0,61.1,64.8,3.64,6,0,106.6,0.228,0.763,0.497,0.47,0.02,-16.4,53.58,7.520000000000003
sess_07106,user_0095,track_3747,anxiety_relief,1,17.8,23.4,5.64,6,1,132.0,0.433,0.444,0.394,0.683,0.116,-9.2,14.94,2.860000000000001
sess_07107,user_0122,track_0913,grief_processing,2,36.2,35.2,-0.98,5,0,86.3,0.386,0.446,0.113,0.029,0.182,-10.6,30.625,5.575000000000003
sess_07108,user_0241,track_3080,deep_focus,3,5.0,5.9,0.93,6,0,91.0,0.698,0.802,0.366,0.157,0.456,-11.7,9.47,-4.470000000000001
sess_07109,user_0117,track_2972,mood_uplift,4,27.2,34.3,7.11,6,1,104.1,0.395,0.669,0.73,0.242,0.037,-13.8,33.8,-6.599999999999998
sess_07110,user_0134,track_2103,sleep_induction,0,5.0,2.4,-2.61,3,-1,128.2,0.441,0.754,0.11,0.438,0.086,-8.2,10.978947368421052,-5.978947368421052
sess_07111,user_0359,track_2691,anxiety_relief,1,16.6,25.0,8.4,8,1,74.0,0.818,0.308,0.348,0.016,0.02,-21.0,19.333333333333332,-2.7333333333333307
sess_07112,user_0200,track_0397,grief_processing,2,55.0,56.0,1.07,4,0,111.9,0.419,0.802,0.701,0.306,0.066,-22.4,51.61818181818182,3.3818181818181827
sess_07113,user_0051,track_0320,deep_focus,3,22.9,31.9,8.93,5,1,128.5,0.49,0.813,0.522,0.265,0.069,-10.0,13.944444444444445,8.955555555555554
sess_07114,user_0460,track_3091,mood_uplift,4,29.1,35.1,6.01,6,1,85.0,0.603,0.836,0.139,0.031,0.145,-14.3,11.163636363636364,17.936363636363637
sess_07115,user_0006,track_2768,sleep_induction,0,39.1,37.9,-1.22,7,1,129.8,0.696,0.23,0.204,0.041,0.109,-6.5,32.11875,6.981250000000003
sess_07116,user_0180,track_4276,anxiety_relief,1,37.4,42.6,5.19,7,1,128.0,0.435,0.594,0.465,0.008,0.02,-5.5,38.857142857142854,-1.4571428571428555
sess_07117,user_0489,track_2329,grief_processing,2,40.8,47.3,6.41,6,1,135.0,0.294,0.475,0.55,0.233,0.057,-20.2,44.107692307692304,-3.3076923076923066
sess_07118,user_0034,track_1797,deep_focus,3,45.5,50.0,4.47,6,0,100.6,0.374,0.52,0.411,0.338,0.063,-11.9,53.49375,-7.993749999999999
sess_07119,user_0179,track_1533,mood_uplift,4,32.2,32.4,0.2,4,0,70.1,0.744,0.533,0.184,0.364,0.124,-12.6,22.919999999999998,9.280000000000005
sess_07120,user_0289,track_1655,sleep_induction,0,35.4,41.3,5.9,7,1,58.0,0.836,0.403,0.584,0.083,0.086,-6.1,32.766666666666666,2.633333333333333
sess_07121,user_0016,track_0723,anxiety_relief,1,5.0,6.7,1.73,7,1,60.1,0.921,0.243,0.195,0.466,0.318,-18.8,28.235714285714288,-23.235714285714288
sess_07122,user_0307,track_1619,grief_processing,2,49.9,54.4,4.46,7,1,82.2,0.454,0.695,0.558,0.404,0.173,-19.6,51.46875,-1.5687500000000014
sess_07123,user_0440,track_2735,deep_focus,3,46.3,48.1,1.78,7,1,92.9,0.755,0.373,0.065,0.32,0.089,-15.0,32.519999999999996,13.780000000000001
sess_07124,user_0451,track_4020,mood_uplift,4,47.6,48.2,0.65,6,0,110.9,0.603,0.633,0.303,0.281,0.153,-19.9,50.49375,-2.893749999999997
sess_07125,user_0031,track_0215,sleep_induction,0,44.8,47.4,2.6,4,0,135.1,0.445,0.639,0.116,0.467,0.27,-15.6,37.38461538461539,7.41538461538461
sess_07126,user_0229,track_4949,anxiety_relief,1,65.1,68.0,2.84,5,0,130.3,0.458,0.207,0.183,0.062,0.02,-11.3,66.22307692307692,-1.1230769230769226
sess_07127,user_0194,track_1857,grief_processing,2,5.0,10.4,5.42,7,1,136.3,0.576,0.342,0.523,0.508,0.135,-17.1,24.486363636363638,-19.486363636363638
sess_07128,user_0496,track_3382,deep_focus,3,67.4,66.8,-0.6,3,-1,161.4,0.659,0.048,0.82,0.248,0.217,-14.6,49.15294117647059,18.247058823529414
sess_07129,user_0294,track_0036,mood_uplift,4,5.0,0.0,-6.73,4,-1,101.6,0.061,0.259,0.204,0.196,0.142,-9.7,22.9625,-17.9625
sess_07130,user_0050,track_4814,sleep_induction,0,31.2,38.9,7.69,10,1,110.2,0.517,0.488,0.534,0.111,0.038,-14.3,19.423809523809524,11.776190476190475
sess_07131,user_0477,track_0289,anxiety_relief,1,60.9,66.3,5.39,6,1,101.9,0.321,0.44,0.25,0.244,0.193,-19.0,35.2125,25.6875
sess_07132,user_0267,track_1321,grief_processing,2,21.1,20.9,-0.19,5,0,88.2,0.423,0.369,0.188,0.009,0.44,-14.2,29.092307692307692,-7.992307692307691
sess_07133,user_0203,track_0248,deep_focus,3,51.9,56.1,4.23,7,1,192.2,0.74,0.382,0.262,0.435,0.195,-9.8,54.539130434782614,-2.639130434782615
sess_07134,user_0137,track_0506,mood_uplift,4,17.8,23.2,5.4,7,1,177.6,0.689,0.599,0.383,0.648,0.145,-18.9,22.089473684210525,-4.289473684210524
sess_07135,user_0447,track_3118,sleep_induction,0,43.5,43.8,0.27,6,0,80.3,0.828,0.916,0.679,0.135,0.14,-11.8,38.526315789473685,4.973684210526315
sess_07136,user_0337,track_1495,anxiety_relief,1,7.1,9.9,2.77,5,0,71.9,0.372,0.891,0.545,0.462,0.215,-14.7,11.743478260869566,-4.643478260869566
sess_07137,user_0499,track_4791,grief_processing,2,45.9,45.5,-0.35,4,0,40.0,0.398,0.767,0.318,0.05,0.067,-23.3,39.06428571428571,6.835714285714289
sess_07138,user_0118,track_0971,deep_focus,3,31.3,35.4,4.06,5,0,101.8,0.8,0.85,0.429,0.629,0.252,-13.8,37.52777777777778,-6.227777777777778
sess_07139,user_0318,track_2464,mood_uplift,4,40.6,31.8,-8.79,3,-1,83.9,0.316,0.089,0.559,0.082,0.058,-23.9,23.83125,16.76875
sess_07140,user_0016,track_2315,sleep_induction,0,35.9,35.3,-0.68,6,0,116.0,0.251,0.606,0.586,0.009,0.179,-23.8,28.235714285714288,7.664285714285711
sess_07141,user_0374,track_3182,anxiety_relief,1,78.5,83.8,5.26,6,1,83.6,0.614,0.573,0.69,0.075,0.061,-25.9,74.5375,3.9625000000000057
sess_07142,user_0106,track_2473,grief_processing,2,9.0,12.5,3.45,6,0,122.5,0.621,0.358,0.249,0.062,0.263,-11.1,14.95263157894737,-5.95263157894737
sess_07143,user_0048,track_2986,deep_focus,3,46.5,49.5,3.02,5,0,111.3,0.716,0.218,0.436,0.11,0.156,-2.9,28.921428571428574,17.578571428571426
sess_07144,user_0176,track_4484,mood_uplift,4,44.7,39.6,-5.09,3,-1,106.8,0.226,0.23,0.677,0.578,0.111,-13.8,39.35,5.350000000000001
sess_07145,user_0079,track_3993,sleep_induction,0,27.6,32.1,4.53,5,0,84.3,0.489,0.765,0.272,0.611,0.283,-10.1,14.09375,13.506250000000001
sess_07146,user_0311,track_0770,anxiety_relief,1,52.9,53.4,0.54,5,0,156.9,0.777,0.048,0.431,0.138,0.269,-13.4,47.34444444444445,5.55555555555555
sess_07147,user_0357,track_0880,grief_processing,2,33.2,40.5,7.3,7,1,111.8,0.479,0.392,0.714,0.306,0.054,-13.5,39.93636363636363,-6.7363636363636274
sess_07148,user_0271,track_4142,deep_focus,3,12.6,8.9,-3.65,4,0,113.6,0.338,0.112,0.366,0.513,0.223,-14.5,8.782352941176471,3.8176470588235283
sess_07149,user_0033,track_3367,mood_uplift,4,12.2,18.0,5.77,6,1,96.5,0.293,0.87,0.604,0.066,0.078,-6.8,21.817647058823532,-9.617647058823533
sess_07150,user_0336,track_0019,sleep_induction,0,42.1,42.4,0.3,4,0,103.5,0.428,0.416,0.771,0.076,0.02,-10.3,51.35,-9.25
sess_07151,user_0280,track_2046,anxiety_relief,1,20.4,27.5,7.09,7,1,124.8,0.311,0.613,0.068,0.303,0.038,-13.9,37.66153846153846,-17.261538461538464
sess_07152,user_0435,track_3406,grief_processing,2,17.7,23.6,5.83,7,1,126.3,0.31,0.6,0.297,0.202,0.089,-19.1,8.414285714285715,9.285714285714285
sess_07153,user_0067,track_1974,deep_focus,3,32.3,45.5,13.21,7,1,64.8,0.253,0.291,0.548,0.76,0.064,-12.5,40.121428571428574,-7.8214285714285765
sess_07154,user_0388,track_0838,mood_uplift,4,11.5,15.6,4.13,5,0,160.1,0.647,0.313,0.534,0.028,0.28,-1.8,36.029411764705884,-24.529411764705884
sess_07155,user_0178,track_3406,sleep_induction,0,5.0,7.8,2.84,6,0,126.3,0.31,0.6,0.297,0.202,0.089,-19.1,9.126666666666667,-4.126666666666667
sess_07156,user_0065,track_3106,anxiety_relief,1,39.4,42.5,3.16,7,1,127.8,0.373,0.064,0.698,0.141,0.451,-14.3,29.46666666666667,9.93333333333333
sess_07157,user_0085,track_2767,grief_processing,2,21.1,26.4,5.25,6,1,157.6,0.171,0.587,0.359,0.409,0.02,-15.9,29.0125,-7.912499999999998
sess_07158,user_0347,track_0248,deep_focus,3,61.5,70.1,8.55,5,1,192.2,0.74,0.382,0.262,0.435,0.195,-9.8,65.16315789473684,-3.663157894736841
sess_07159,user_0144,track_1312,mood_uplift,4,24.0,25.5,1.55,4,0,84.7,0.596,0.573,0.635,0.245,0.07,-19.2,18.955000000000002,5.044999999999998
sess_07160,user_0249,track_4766,sleep_induction,0,12.9,12.0,-0.97,7,1,75.3,0.92,0.01,0.446,0.349,0.109,-13.7,10.533333333333333,2.366666666666667
sess_07161,user_0457,track_1100,anxiety_relief,1,20.3,22.5,2.26,6,0,138.9,0.454,0.667,0.271,0.311,0.047,-7.0,11.589473684210526,8.710526315789474
sess_07162,user_0307,track_0962,grief_processing,2,61.3,65.0,3.77,6,0,74.9,0.346,0.822,0.561,0.0,0.052,-22.4,51.46875,9.831249999999997
sess_07163,user_0340,track_4241,deep_focus,3,29.2,32.4,3.14,5,0,79.5,0.681,0.16,0.124,0.16,0.237,-16.1,29.21578947368421,-0.015789473684211686
sess_07164,user_0358,track_3680,mood_uplift,4,25.8,23.7,-2.05,5,0,86.0,0.445,0.397,0.238,0.465,0.388,-18.5,32.25,-6.449999999999999
sess_07165,user_0423,track_0077,sleep_induction,0,6.0,10.1,4.04,7,1,109.8,0.311,0.56,0.135,0.9,0.335,-17.6,21.72,-15.719999999999999
sess_07166,user_0092,track_1619,anxiety_relief,1,24.7,24.4,-0.38,3,-1,82.2,0.454,0.695,0.558,0.404,0.173,-19.6,14.1,10.6
sess_07167,user_0416,track_3006,grief_processing,2,49.0,52.9,3.88,6,0,45.8,0.78,0.425,0.494,0.252,0.202,0.0,53.45238095238095,-4.452380952380949
sess_07168,user_0240,track_1153,deep_focus,3,31.9,35.3,3.37,6,0,88.2,0.477,0.786,0.375,0.367,0.02,-30.2,9.405555555555557,22.49444444444444
sess_07169,user_0058,track_4462,mood_uplift,4,64.5,58.2,-6.29,2,-1,137.6,0.641,0.13,0.543,0.066,0.358,-8.5,73.08888888888889,-8.588888888888889
sess_07170,user_0173,track_3739,sleep_induction,0,28.8,26.8,-2.0,5,0,90.8,0.773,0.493,0.493,0.032,0.303,-20.0,36.3125,-7.512499999999999
sess_07171,user_0398,track_4974,anxiety_relief,1,27.7,31.7,3.93,6,0,91.6,0.366,0.531,0.429,0.196,0.069,-8.8,10.953333333333335,16.746666666666663
sess_07172,user_0215,track_0572,grief_processing,2,85.1,92.4,7.32,7,1,112.9,0.399,0.405,0.668,0.556,0.13,-17.8,79.24,5.859999999999999
sess_07173,user_0050,track_1879,deep_focus,3,34.4,29.5,-4.89,4,0,56.2,0.568,0.598,0.289,0.001,0.293,-7.1,19.423809523809524,14.976190476190474
sess_07174,user_0300,track_2536,mood_uplift,4,36.9,31.7,-5.21,5,-1,79.0,0.565,0.316,0.622,0.348,0.138,-16.3,17.311111111111114,19.588888888888885
sess_07175,user_0468,track_4679,sleep_induction,0,26.7,25.6,-1.05,3,-1,72.1,0.594,0.491,0.223,0.106,0.02,-14.8,39.518181818181816,-12.818181818181817
sess_07176,user_0303,track_0029,anxiety_relief,1,54.3,59.5,5.24,7,1,117.9,0.763,0.746,0.156,0.263,0.048,-10.9,43.78823529411765,10.51176470588235
sess_07177,user_0485,track_2092,grief_processing,2,13.9,23.4,9.5,7,1,109.0,0.302,0.336,0.05,0.591,0.335,-9.4,16.33125,-2.4312500000000004
sess_07178,user_0167,track_2157,deep_focus,3,56.7,64.0,7.34,6,1,80.7,0.38,0.414,0.329,0.217,0.021,-14.1,42.626315789473686,14.073684210526316
sess_07179,user_0214,track_1833,mood_uplift,4,48.3,47.3,-1.0,4,0,117.4,0.295,0.571,0.341,0.165,0.344,-9.1,48.18181818181818,0.11818181818181728
sess_07180,user_0263,track_3138,sleep_induction,0,8.7,5.2,-3.48,5,0,121.1,0.721,0.57,0.22,0.002,0.154,-21.2,20.184615384615384,-11.484615384615385
sess_07181,user_0265,track_4977,anxiety_relief,1,43.2,46.2,3.02,5,0,121.8,0.442,0.377,0.228,0.077,0.103,-7.3,37.019999999999996,6.180000000000007
sess_07182,user_0496,track_1127,grief_processing,2,55.4,64.3,8.93,7,1,102.0,0.308,0.138,0.314,0.618,0.084,-11.7,49.15294117647059,6.247058823529407
